0.38211557,-0.6654284,2.427363,0.88039786,-1.6070735,0.15899625,0.11234496,0.6361715,1.8354112,-1.3549712,-0.29013243,-0.43588132,-0.5141593,-1.6628045,0.025259493,18.312374,1.3378153,-1.1872146,-0.19387229,0.5997216
0.5599252,0.99333084,-0.48000538,-0.0102535775,-1.271244,-1.2885581,0.15539259,-0.92288804,0.121347554,0.9435971,-0.5000671,1.0683144,-1.0925369,-1.4002872,1.4351873,30.886616,-1.3931423,-1.1688621,1.5966322,1.3073477
-0.10188477,-0.41385108,-0.60811603,0.9213655,-1.3250405,-0.63133216,-1.0410051,0.69466984,1.3317469,-0.9685439,-2.573882,-0.5705446,1.0350488,0.10534771,-0.5410407,25.382627,-0.5370161,-0.20977531,-0.42777282,0.08121513
-0.3740164,-0.64176816,-1.8897457,-0.70764446,1.2319816,0.97808385,1.0915645,0.07682388,-0.18647875,-1.3448465,0.04261063,-1.4939989,0.104505256,0.35259557,-2.3326757,31.877605,0.31946656,-0.7355066,1.0307873,-0.5874737
1.0247903,-0.4768939,0.5133927,-1.0194663,-1.4698497,-1.1080722,1.7919163,-1.0102476,0.8593879,0.690752,-0.54240096,-0.8538175,-0.36478338,0.9600082,0.6514499,31.066624,-1.8572445,-1.0774124,0.22706951,0.4928276
-0.512965,1.0519998,-0.8615623,-0.09977221,0.55611545,1.3174123,-0.01403149,1.1239473,0.18794267,-0.6475439,0.8370435,0.20235085,0.810783,0.05472281,0.19818312,23.482609,0.37787265,0.7471018,-0.83331484,-1.3360409
0.97009057,-0.8283298,1.5885026,1.7883227,-1.0667222,-0.543102,1.0500678,-0.1121067,2.3225524,-0.8614316,-0.15627769,-0.48901725,-0.54609865,-1.5016485,0.67979777,20.345184,0.6250757,-0.9331136,-0.70205486,-0.10116537
0.12090445,1.2900821,-1.5707191,-1.0699136,0.9690605,-0.20834696,-0.5034381,-0.13620171,0.5039904,-1.7391512,1.3802562,-1.611477,-0.45748276,-1.2413597,-2.0929966,30.621208,0.54161584,-0.3572827,1.1101232,-0.022359097
0.5296812,-1.5432183,-2.0041573,-0.64924026,1.3660702,0.33830655,-0.83200586,-0.41307375,1.5429116,-1.7010477,1.7252684,-2.1897578,-0.08691299,-0.6424132,-2.39375,32.359684,-0.41041374,-1.0341787,0.18089998,0.7168066
-1.2293079,0.15964098,0.1393937,2.8533769,-0.106863745,0.35128146,-2.2384636,-0.8276996,-0.07153039,-0.81061184,-0.7172815,-1.0464108,0.22946575,-0.34033915,-0.50255114,25.013935,0.31722856,2.1361063,0.85245734,-0.20619033
0.77969164,-0.3818427,0.9389198,-0.8512994,-1.4444152,-0.8690736,1.2134523,-1.2195886,0.88300514,0.77459157,-0.71338826,-0.44766927,-0.38206774,0.80443615,0.19250138,29.748796,-1.5768994,-1.3004636,0.27466908,0.60473
1.9657048,-0.31990907,0.100514635,-0.7996654,-1.6617943,-1.0464685,2.1392107,-0.93976706,-1.1866326,-0.44539124,-0.10174902,2.4202461,-1.3797492,-1.8930006,-0.0032738207,28.840416,-1.5933186,-0.4131393,1.3908954,1.3494915
0.74687207,0.99983,0.3711551,0.018901616,-0.45492926,0.60710484,0.9267543,-0.27151936,-1.692494,1.4937557,-0.4908086,-0.3784531,0.2717037,-0.7652931,1.0716348,30.786697,0.47572494,0.60975313,-0.3639199,0.013746652
-0.49051917,0.26057777,0.42374948,0.61618274,1.5039978,0.7930239,-1.4667901,0.46879777,-0.5745748,0.09410054,-1.3704264,-0.9103603,0.76747423,-0.28818536,0.08371882,24.805704,-0.4667616,1.4365588,-0.21523179,-0.3073333
-1.3987398,0.22455993,0.32771304,1.8188424,0.2883301,0.6333228,-1.4558684,-0.40013188,-0.11879996,0.37605056,-1.2403736,-0.22046146,0.47366413,-0.4717408,-0.43738678,23.962856,0.64348066,1.8632829,0.95743,-0.19003129
0.18035543,0.63704413,-1.1205944,-0.42764658,-0.18728736,0.1353304,0.0031871798,-0.3248131,0.30305517,0.124793395,0.2760892,-1.090877,0.7553696,0.83982503,0.5618875,34.66095,-0.53251904,-0.34182265,-0.19696033,-0.6813275
2.0590117,-1.3841492,0.11306084,-1.2071781,-1.2968546,-1.5233221,1.9008348,-1.247701,-0.7187995,-0.23983563,1.532186,2.0990558,-1.7535276,-0.01918532,-1.1260077,27.901196,-0.35348323,-0.9543982,1.1522377,1.5723528
1.1739504,-1.1347762,-1.7014242,-0.8076876,0.09561878,-0.118005686,-0.2133094,-0.350218,0.7240775,-1.9649562,0.89258415,-1.3593396,-0.4937132,-0.21119787,-1.9249772,31.45434,0.86583376,-0.37123728,0.3138396,0.41021124
0.037124634,-0.50888926,-1.6147046,-0.92272687,0.7283388,0.054853555,-1.0379972,-0.77623343,0.568915,-1.6470351,2.445687,-1.2773305,0.13798013,1.220867,-2.2358575,31.06786,0.15815496,-1.8241048,0.67674834,-0.14146765
1.6708927,-1.386072,-0.7163518,-0.60199255,-1.1632222,-1.1237413,-0.037855025,-0.3363231,-0.3533618,-0.12495218,0.858865,-0.4064377,-1.4008979,0.98114884,1.0381984,26.813261,-1.1823636,-0.26690477,1.8881996,0.9506648
2.1861472,-2.2498796,1.4296924,1.220982,-0.8601296,0.56481683,-0.6603318,-0.21672292,1.9290949,0.34305373,-1.2498853,-0.1951629,0.87464774,0.08389558,-0.25884256,18.7442,0.40520772,0.70374274,-0.59573823,-0.361074
-1.5503737,0.82841945,-0.2513502,-0.14406547,0.3711607,1.7015802,0.79932255,1.1220353,-0.39129594,1.2509164,0.30992502,-0.092045866,0.3098821,0.9384735,0.2423248,27.408754,0.24729188,-0.4047154,-0.38238713,-0.94618636
0.07531078,0.15841801,0.3209532,0.35017532,-0.51838267,-0.21216829,0.53188044,-0.33716968,-1.4322873,-0.3282811,-0.4017161,-0.026668333,1.2774168,1.3644812,0.082774356,29.200293,0.1334515,0.09707554,-0.3893206,0.13364309
-0.119694985,1.6769228,-0.6764884,0.45878965,1.0956823,0.554751,-1.5074422,-0.31343216,-1.3529235,-1.0463852,0.011613728,0.79713064,0.666547,-0.3576216,-0.31400955,24.949594,1.1039733,1.268734,0.45049873,-0.37374735
1.5646338,-2.1045961,0.17081362,-0.70276123,-1.2506744,-1.0285032,0.113704816,-0.7229315,-0.4298008,-0.9079949,0.5674521,1.1589768,-1.5195684,-0.6863906,-0.51501805,24.745382,-0.46056667,-2.0270333,1.7989498,1.1745927
