-0.09243278,-0.31333128,0.022694644,-0.8850027,-2.252719,0.6090033,-0.317255,0.03053638,-1.3775965,-0.19003685,-1.039439,-1.9428684,1.671339,0.06638132,1.1956383,0.94164294,4.2288785,-0.07676181,-1.6340723,-0.31072617
0.26061743,0.16828252,0.14248742,0.99687,-0.41666296,0.5655618,-0.48067775,-0.21937683,0.55975205,0.13964243,0.61525184,-0.037377138,-0.394741,-0.44838366,-0.8265845,-0.55306053,4.9507933,0.34091324,1.2556268,-0.28053313
-0.037944134,0.2918822,1.306791,-0.8049429,-0.20893033,2.0598571,0.67201996,-1.1836503,-1.1340448,-0.9524365,-1.1043093,-0.550688,1.1310205,0.5255161,1.6088017,1.4254589,4.8786016,1.1915404,2.203447,-1.706265
-0.745311,0.17766061,-0.27690533,1.1176261,-1.6012063,1.8518522,-1.4391378,0.3594344,-0.6645158,-0.16059056,1.2061015,-1.459767,0.6094753,-0.15907186,0.5240066,0.54459167,4.240427,0.19228604,-2.1921155,0.26790634
0.44619736,0.78515124,2.6174295,-0.49162972,-1.383281,2.4440873,0.5487943,-1.9884211,-2.1315892,-1.5495492,-0.02416673,-2.8770494,1.3633763,1.947502,0.44025704,2.1186275,6.367905,0.21998604,-0.18278202,-1.4771234
-0.37913463,-0.25612673,-0.3355121,1.0457577,-0.071574695,-0.5160967,-1.8978976,0.79578704,0.24036247,0.9320328,0.8510012,-0.25414142,0.37790814,-0.7877315,1.4003818,-0.2585101,4.0258365,0.0033244926,-1.0148755,0.35896847
1.4937422,2.6037605,1.4837881,-1.3129606,-2.4073882,1.8516065,-0.13255388,-1.4519097,-0.3778364,-0.5647535,-1.3777105,0.42337397,2.0802557,0.6788345,0.56628454,0.9991759,4.764153,-0.40059185,1.667557,-0.9724283
-1.4958473,-0.011669505,-0.53474426,0.32672122,-0.50320506,0.038995646,-1.1226735,-0.10817514,-0.96710676,0.50960994,0.28863758,-1.2752304,0.96215934,0.874967,-0.6653183,0.88182104,4.5897913,-0.47991294,-1.1998894,-0.14943635
0.23403037,0.09330548,1.2822971,-1.1621938,-1.2827598,0.98969615,-0.1442033,-0.8796275,-1.1436433,1.3798227,-0.4738023,0.028984755,1.356523,-0.15655564,0.12078987,-0.5125365,6.064238,-0.28318933,0.59825903,-0.82967913
-0.47987142,0.48307312,-0.8639062,0.8681317,1.4969913,0.9144689,-0.77041715,0.00107118,-0.70721,-1.0412989,1.0516053,0.35811597,-0.10427768,1.3795341,1.2247761,-0.44317928,3.398831,-1.60021,-1.0711699,-0.90323955
-0.4184355,0.4080099,0.13113026,-1.3366909,-1.2381124,0.7314749,1.4140613,-0.54303616,-1.4911369,-0.14062867,-0.4000003,-0.52891946,1.3804742,-0.26292977,0.02589531,0.40329868,3.6795192,-0.28742525,-0.2141044,-1.2517748
